Date,Open,High,Low,Close
,NZDUSD=X,NZDUSD=X,NZDUSD=X,NZDUSD=X
2024-06-26,0.6119089722633362,0.6126700043678284,0.6076810956001282,0.6119089722633362
2024-06-27,0.6080284118652344,0.6108511686325073,0.6069581508636475,0.6080284118652344
2024-06-28,0.6084686517715454,0.6101318597793579,0.6058512926101685,0.6084686517715454
2024-07-01,0.6099197268486023,0.6107914447784424,0.606648862361908,0.6099197268486023
2024-07-02,0.6064796447753906,0.607850968837738,0.6048399209976196,0.6064796447753906
2024-07-03,0.6082206964492798,0.6129103302955627,0.6070687174797058,0.6082206964492798
2024-07-04,0.6107205748558044,0.612321138381958,0.6106982231140137,0.6107205748558044
2024-07-05,0.611340343952179,0.6140016913414001,0.6113590598106384,0.611340343952179
2024-07-08,0.6141110062599182,0.6153808236122131,0.6130794286727905,0.6141110062599182
2024-07-09,0.6131207942962646,0.6133087873458862,0.6112992763519287,0.6131207942962646
2024-07-10,0.6127113103866577,0.6132298111915588,0.6066415309906006,0.6127113103866577
2024-07-11,0.6087983250617981,0.6134592890739441,0.6082984209060669,0.6087983250617981
2024-07-12,0.6094588041305542,0.6127000451087952,0.6076995730400085,0.6094588041305542
2024-07-15,0.6095516681671143,0.6104998588562012,0.6081985235214233,0.6095516681671143
2024-07-16,0.6076810956001282,0.6076700091362,0.6037101149559021,0.6076810956001282
2024-07-17,0.6069099307060242,0.6097486615180969,0.606571614742279,0.6069099307060242
2024-07-18,0.608061671257019,0.6081615090370178,0.6063913702964783,0.608061671257019
2024-07-19,0.6043793559074402,0.6043099164962769,0.6014096736907959,0.6043793559074402
2024-07-22,0.6024205088615417,0.602300763130188,0.5973109006881714,0.6024205088615417
2024-07-23,0.5978501439094543,0.5980396270751953,0.5952593684196472,0.5978501439094543
2024-07-24,0.595291256904602,0.595291256904602,0.5915199518203735,0.595291256904602
2024-07-25,0.5927295684814453,0.5926488041877747,0.588890016078949,0.5927295684814453
2024-07-26,0.5889801979064941,0.5906012058258057,0.5883910059928894,0.5889801979064941
2024-07-29,0.5889000296592712,0.5900784134864807,0.585871160030365,0.5889000296592712
2024-07-30,0.5877305269241333,0.5900889039039612,0.5868499875068665,0.5877305269241333
2024-07-31,0.5902003049850464,0.5948998928070068,0.5892196297645569,0.5902003049850464
2024-08-01,0.595181405544281,0.5980610847473145,0.5939088463783264,0.595181405544281
2024-08-02,0.5936197638511658,0.5984584093093872,0.5931409001350403,0.5936197638511658
2024-08-05,0.594700038433075,0.5970006585121155,0.5857407450675964,0.594700038433075
2024-08-06,0.5950503945350647,0.5979609489440918,0.5913905501365662,0.5950503945350647
2024-08-07,0.5974107980728149,0.6025403141975403,0.5972288846969604,0.5974107980728149
2024-08-08,0.5986088514328003,0.6009109616279602,0.5978501439094543,0.5986088514328003
2024-08-09,0.6007015705108643,0.6036999821662903,0.6003193855285645,0.6007015705108643
2024-08-12,0.5994916558265686,0.603270947933197,0.5993407368659973,0.5994916558265686
2024-08-13,0.6023406982421875,0.6063508987426758,0.6018186807632446,0.6023406982421875
2024-08-14,0.6079211831092834,0.608450174331665,0.6003590226173401,0.6079211831092834
2024-08-15,0.6000707745552063,0.6015182137489319,0.5975893139839172,0.6000707745552063
2024-08-16,0.5980896949768066,0.6034711599349976,0.5982793569564819,0.5980896949768066
2024-08-19,0.6057485342025757,0.6098490357398987,0.6055504679679871,0.6057485342025757
2024-08-20,0.6117704510688782,0.6152786016464233,0.611198365688324,0.6117704510688782
2024-08-21,0.6157407760620117,0.616599977016449,0.6133802533149719,0.6157407760620117
2024-08-22,0.6162492632865906,0.6170211434364319,0.6128690242767334,0.6162492632865906
2024-08-23,0.6143600344657898,0.62223881483078,0.6141713857650757,0.6143600344657898
2024-08-26,0.6224092245101929,0.6232587695121765,0.6198897361755371,0.6224092245101929
2024-08-27,0.6205514073371887,0.6237486004829407,0.6195517778396606,0.6205514073371887
2024-08-28,0.6244106888771057,0.6253008842468262,0.6225486993789673,0.6244106888771057
2024-08-29,0.6247500777244568,0.6298696398735046,0.6248399019241333,0.6247500777244568
2024-08-30,0.6263309121131897,0.6276999115943909,0.6237096786499023,0.6263309121131897
2024-09-02,0.625,0.6253087520599365,0.6221691370010376,0.625
2024-09-03,0.6230490803718567,0.6235502362251282,0.6183106303215027,0.6230490803718567
2024-09-04,0.618739128112793,0.6215812563896179,0.6169792413711548,0.618739128112793
2024-09-05,0.6186702251434326,0.6225680708885193,0.6179705858230591,0.6186702251434326
2024-09-06,0.6224402189254761,0.6254182457923889,0.6175088286399841,0.6224402189254761
2024-09-09,0.6171315908432007,0.6187000870704651,0.6125702261924744,0.6171315908432007
