Date,Open,High,Low,Close
2024-09-24,1.3529499769210815,1.3531099557876587,1.3464900255203247,1.3529499769210815
2024-09-25,1.3421000242233276,1.3468400239944458,1.3418999910354614,1.3421000242233276
2024-09-26,1.3482199907302856,1.3488500118255615,1.3458199501037598,1.3482199907302856
2024-09-27,1.3475699424743652,1.3504999876022339,1.3464299440383911,1.3475699424743652
2024-09-30,1.3508800268173218,1.3526699542999268,1.3489799499511719,1.3508800268173218
2024-10-01,1.352720022201538,1.3538999557495117,1.3488999605178833,1.352720022201538
2024-10-02,1.3494600057601929,1.3494600057601929,1.347190022468567,1.3494600057601929
2024-10-03,1.3504899740219116,1.3551100492477417,1.3506100177764893,1.3504899740219116
2024-10-04,1.3548200130462646,1.3588900566101074,1.3544000387191772,1.3548200130462646
2024-10-07,1.3579200506210327,1.3618500232696533,1.3572499752044678,1.3579200506210327
2024-10-08,1.361799955368042,1.3674700260162354,1.3609999418258667,1.361799955368042
2024-10-09,1.3652000427246094,1.3693699836730957,1.3647700548171997,1.3652000427246094
2024-10-10,1.3709299564361572,1.376729965209961,1.370300054550171,1.3709299564361572
2024-10-11,1.3745700120925903,1.3779499530792236,1.3724600076675415,1.3745700120925903
2024-10-14,1.378119945526123,1.3800499439239502,1.377079963684082,1.378119945526123
2024-10-15,1.3802900314331055,1.3837499618530273,1.3794000148773193,1.3802900314331055
2024-10-16,1.3781100511550903,1.3792599439620972,1.3767999410629272,1.3781100511550903
2024-10-17,1.375499963760376,1.3791500329971313,1.374750018119812,1.375499963760376
2024-10-18,1.3795700073242188,1.3808900117874146,1.378499984741211,1.3795700073242188
2024-10-21,1.3799599409103394,1.3848799467086792,1.3799999952316284,1.3799599409103394
2024-10-22,1.3833500146865845,1.3837300539016724,1.3814500570297241,1.3833500146865845
2024-10-23,1.3816200494766235,1.3861299753189087,1.3815799951553345,1.3816200494766235
2024-10-24,1.3836699724197388,1.3860399723052979,1.3811999559402466,1.3836699724197388
2024-10-25,1.3853299617767334,1.3885600566864014,1.3838000297546387,1.3853299617767334
2024-10-28,1.3895599842071533,1.3907599449157715,1.388260006904602,1.3895599842071533
2024-10-29,1.3889800310134888,1.3919099569320679,1.3875999450683594,1.3889800310134888
2024-10-30,1.3912800550460815,1.3939299583435059,1.3901000022888184,1.3912800550460815
2024-10-31,1.3907999992370605,1.3944400548934937,1.389140009880066,1.3907999992370605
2024-11-01,1.3935199975967407,1.3941500186920166,1.3903499841690063,1.3935199975967407
2024-11-04,1.3918800354003906,1.3922200202941895,1.3874000310897827,1.3918800354003906
2024-11-05,1.3900699615478516,1.3906300067901611,1.384619951248169,1.3900699615478516
2024-11-06,1.3832999467849731,1.3957600593566895,1.3832800388336182,1.3832999467849731
2024-11-07,1.394819974899292,1.3946900367736816,1.3857300281524658,1.394819974899292
2024-11-08,1.3867299556732178,1.3922499418258667,1.3866599798202515,1.3867299556732178
2024-11-11,1.390779972076416,1.3949799537658691,1.3904000520706177,1.390779972076416
2024-11-12,1.3921500444412231,1.3966799974441528,1.391700029373169,1.3921500444412231
2024-11-13,1.3945499658584595,1.3997199535369873,1.3935999870300293,1.3945499658584595
2024-11-14,1.3992700576782227,1.4035500288009644,1.398800015449524,1.3992700576782227
2024-11-15,1.406149983406067,1.4104100465774536,1.4033399820327759,1.406149983406067
2024-11-18,1.4085899591445923,1.4103000164031982,1.4027899503707886,1.4085899591445923
2024-11-19,1.4022400379180908,1.4035500288009644,1.3968700170516968,1.4022400379180908
2024-11-20,1.3954999446868896,1.4012900590896606,1.3948999643325806,1.3954999446868896
2024-11-21,1.3968000411987305,1.3977500200271606,1.393239974975586,1.3968000411987305
2024-11-22,1.3980000019073486,1.401669979095459,1.3959100246429443,1.3980000019073486
2024-11-25,1.393280029296875,1.4006600379943848,1.392699956893921,1.393280029296875
2024-11-26,1.4098399877548218,1.417639970779419,1.4054399728775024,1.4098399877548218
2024-11-27,1.405310034751892,1.4076499938964844,1.4010000228881836,1.405310034751892
2024-11-28,1.4026299715042114,1.4030300378799438,1.399839997291565,1.4026299715042114
2024-11-29,1.4007200002670288,1.4042799472808838,1.398069977760315,1.4007200002670288
2024-12-02,1.4012600183486938,1.4088799953460693,1.4012600183486938,1.4012600183486938
2024-12-03,1.4042999744415283,1.4075599908828735,1.4010200500488281,1.4042999744415283
2024-12-04,1.4065899848937988,1.4083000421524048,1.4052200317382812,1.4065899848937988
2024-12-05,1.4073100090026855,1.4079500436782837,1.4010000228881836,1.4073100090026855
2024-12-06,1.40215003490448,1.4155900478363037,1.4021199941635132,1.40215003490448
2024-12-09,1.4147800207138062,1.417389988899231,1.4092799425125122,1.4147800207138062
2024-12-10,1.417199969291687,1.419409990310669,1.41566002368927,1.417199969291687
2024-12-11,1.4174400568008423,1.4192500114440918,1.412179946899414,1.4174400568008423
2024-12-12,1.4148900508880615,1.4199399948120117,1.4131699800491333,1.4148900508880615
2024-12-13,1.421720027923584,1.424430012702942,1.420889973640442,1.421720027923584
2024-12-16,1.4225900173187256,1.4265300035476685,1.4215999841690063,1.4225900173187256
2024-12-17,1.4234700202941895,1.4323500394821167,1.4231599569320679,1.4234700202941895
2024-12-18,1.4309699535369873,1.4336800575256348,1.4304800033569336,1.4309699535369873
2024-12-19,1.4460999965667725,1.4458500146865845,1.4344600439071655,1.4460999965667725
2024-12-20,1.440310001373291,1.4434599876403809,1.434999942779541,1.440310001373291
2024-12-23,1.4361300468444824,1.4432400465011597,1.4348599910736084,1.4361300468444824
2024-12-24,1.4374200105667114,1.4418100118637085,1.4363700151443481,1.4374200105667114
2024-12-25,1.4362000226974487,1.4401999711990356,1.4206000566482544,1.4362000226974487
2024-12-26,1.4353599548339844,1.4414299726486206,1.4348000288009644,1.4353599548339844
2024-12-27,1.4410400390625,1.4434399604797363,1.4375,1.4410400390625
2024-12-30,1.4403400421142578,1.4429800510406494,1.4372999668121338,1.4403400421142578
2024-12-31,1.434980034828186,1.4406800270080566,1.4338099956512451,1.434980034828186
2025-01-02,1.437459945678711,1.4441299438476562,1.437000036239624,1.437459945678711
2025-01-03,1.4402999877929688,1.4461100101470947,1.4381999969482422,1.4402999877929688
2025-01-06,1.444000005722046,1.4443399906158447,1.427970051765442,1.444000005722046
2025-01-07,1.433859944343567,1.4364399909973145,1.429800033569336,1.433859944343567
2025-01-08,1.4364099502563477,1.4407199621200562,1.4339200258255005,1.4364099502563477
2025-01-09,1.4377000331878662,1.4403300285339355,1.4365099668502808,1.4377000331878662
2025-01-10,1.4401600360870361,1.444000005722046,1.4376399517059326,1.4401600360870361
2025-01-13,1.4414900541305542,1.444659948348999,1.4394500255584717,1.4414900541305542
2025-01-14,1.4362800121307373,1.4409300088882446,1.4351199865341187,1.4362800121307373
2025-01-15,1.4351500272750854,1.436650037765503,1.4302599430084229,1.4351500272750854
2025-01-16,1.4326200485229492,1.4399299621582031,1.4322799444198608,1.4326200485229492
2025-01-17,1.439579963684082,1.4460899829864502,1.4385099411010742,1.439579963684082
2025-01-20,1.4474300146102905,1.447700023651123,1.4261200428009033,1.4474300146102905
2025-01-21,1.4302599430084229,1.4495600461959839,1.4289499521255493,1.4302599430084229
2025-01-22,1.4342700242996216,1.4389499425888062,1.430150032043457,1.4342700242996216
2025-01-23,1.4393600225448608,1.4411900043487549,1.4350600242614746,1.4393600225448608
2025-01-24,1.4378399848937988,1.4382200241088867,1.4314700365066528,1.4378399848937988
2025-01-27,1.4385099411010742,1.4399499893188477,1.4335299730300903,1.4385099411010742
2025-01-28,1.4400999546051025,1.441830039024353,1.4369800090789795,1.4400999546051025
2025-01-29,1.4399900436401367,1.446810007095337,1.4388999938964844,1.4399900436401367
2025-01-30,1.4399000406265259,1.4434599876403809,1.4399199485778809,1.4399000406265259
2025-01-31,1.4493000507354736,1.4541599750518799,1.443160057067871,1.4493000507354736
2025-02-03,1.4716999530792236,1.479099988937378,1.4547100067138672,1.4716999530792236
2025-02-04,1.4417999982833862,1.4500999450683594,1.4309500455856323,1.4417999982833862
2025-02-05,1.43340003490448,1.4343600273132324,1.4269700050354004,1.43340003490448
2025-02-06,1.4315299987792969,1.4365500211715698,1.430400013923645,1.4315299987792969
2025-02-07,1.430609941482544,1.434340000152588,1.4280500411987305,1.430609941482544
2025-02-10,1.4331799745559692,1.4358700513839722,1.4313900470733643,1.4331799745559692
2025-02-11,1.4336600303649902,1.434540033340454,1.430400013923645,1.4336600303649902
2025-02-12,1.4285099506378174,1.4340200424194336,1.4279500246047974,1.4285099506378174
2025-02-13,1.4300700426101685,1.4302300214767456,1.4211100339889526,1.4300700426101685
2025-02-14,1.4192099571228027,1.4199399948120117,1.415120005607605,1.4192099571228027
2025-02-17,1.4184000492095947,1.4193700551986694,1.4158999919891357,1.4184000492095947
2025-02-18,1.4184999465942383,1.4212100505828857,1.4179699420928955,1.4184999465942383
2025-02-19,1.4189200401306152,1.4237600564956665,1.417549967765808,1.4189200401306152
2025-02-20,1.4240399599075317,1.4243199825286865,1.4183800220489502,1.4240399599075317
2025-02-21,1.4176000356674194,1.4208400249481201,1.4168000221252441,1.4176000356674194
2025-02-24,1.4211599826812744,1.4242600202560425,1.4181699752807617,1.4211599826812744
2025-02-25,1.4276000261306763,1.4312399625778198,1.4241600036621094,1.4276000261306763
2025-02-26,1.4300700426101685,1.435629963874817,1.429360032081604,1.4300700426101685
2025-02-27,1.4335999488830566,1.4440699815750122,1.432229995727539,1.4335999488830566
2025-02-28,1.444350004196167,1.445199966430664,1.4400800466537476,1.444350004196167
2025-03-03,1.444100022315979,1.4452300071716309,1.4378399848937988,1.444100022315979
2025-03-04,1.4490000009536743,1.4516600370407104,1.440659999847412,1.4490000009536743
2025-03-05,1.439710021018982,1.4448100328445435,1.4342999458312988,1.439710021018982
2025-03-06,1.433859944343567,1.4375,1.424649953842163,1.433859944343567
2025-03-07,1.429110050201416,1.4397599697113037,1.4280200004577637,1.429110050201416
2025-03-10,1.437019944190979,1.4431699514389038,1.4353100061416626,1.437019944190979
2025-03-11,1.4428900480270386,1.4518799781799316,1.4393500089645386,1.4428900480270386
2025-03-12,1.4432400465011597,1.448330044746399,1.4367300271987915,1.4432400465011597
2025-03-13,1.436169981956482,1.440459966659546,1.4358899593353271,1.436169981956482
2025-03-14,1.442579984664917,1.4440499544143677,1.4377800226211548,1.442579984664917
2025-03-17,1.4369200468063354,1.4379700422286987,1.4289400577545166,1.4369200468063354
2025-03-18,1.4295099973678589,1.4316099882125854,1.427109956741333,1.4295099973678589
2025-03-19,1.4299499988555908,1.4336600303649902,1.4295099973678589,1.4299499988555908
2025-03-20,1.4319000244140625,1.440019965171814,1.4316999912261963,1.4319000244140625
2025-03-21,1.4322700500488281,1.4372299909591675,1.431380033493042,1.4322700500488281
2025-03-24,1.43326997756958,1.4349900484085083,1.4290399551391602,1.43326997756958
2025-03-25,1.4316099882125854,1.4331799745559692,1.4271299839019775,1.4316099882125854
2025-03-26,1.427299976348877,1.429319977760315,1.4236400127410889,1.427299976348877
2025-03-27,1.4294999837875366,1.4328299760818481,1.4259799718856812,1.4294999837875366
2025-03-28,1.4307500123977661,1.43326997756958,1.4277000427246094,1.4307500123977661
2025-03-31,1.4309099912643433,1.4394099712371826,1.42985999584198,1.4309099912643433
2025-04-01,1.4390699863433838,1.4413800239562988,1.4305700063705444,1.4390699863433838
2025-04-02,1.4292099475860596,1.4333300590515137,1.4292000532150269,1.4292099475860596
2025-04-03,1.4216500520706177,1.4254900217056274,1.4027600288391113,1.4216500520706177
2025-04-04,1.4081000089645386,1.4238699674606323,1.4053499698638916,1.4081000089645386
2025-04-07,1.4241100549697876,1.4294400215148926,1.418370008468628,1.4241100549697876
2025-04-08,1.4237799644470215,1.4239699840545654,1.414389967918396,1.4237799644470215
2025-04-09,1.4253000020980835,1.4272099733352661,1.4132499694824219,1.4253000020980835
2025-04-10,1.4101300239562988,1.4108200073242188,1.3994100093841553,1.4101300239562988
2025-04-11,1.3950999975204468,1.3982599973678589,1.3843400478363037,1.3950999975204468
2025-04-14,1.3873900175094604,1.3900699615478516,1.3829699754714966,1.3873900175094604
2025-04-15,1.3899999856948853,1.3956799507141113,1.38496994972229,1.3899999856948853
2025-04-16,1.3956999778747559,1.3956999778747559,1.3873200416564941,1.3956999778747559
2025-04-17,1.3859699964523315,1.39028000831604,1.3849999904632568,1.3859699964523315
2025-04-22,1.383430004119873,1.3859599828720093,1.3793400526046753,1.383430004119873
2025-04-23,1.3847099542617798,1.3894799947738647,1.379870057106018,1.3847099542617798
2025-04-24,1.387410044670105,1.3895399570465088,1.3840299844741821,1.387410044670105
2025-04-25,1.3858000040054321,1.3891199827194214,1.3850500583648682,1.3858000040054321
2025-04-28,1.3870799541473389,1.3891299962997437,1.3825700283050537,1.3870799541473389
2025-04-29,1.3830100297927856,1.3870699405670166,1.38100004196167,1.3830100297927856
2025-04-30,1.382680058479309,1.3853700160980225,1.380270004272461,1.382680058479309
2025-05-01,1.3789600133895874,1.3859100341796875,1.3783700466156006,1.3789600133895874
2025-05-02,1.3846499919891357,1.3848799467086792,1.3760299682617188,1.3846499919891357
2025-05-05,1.3822300434112549,1.3828599452972412,1.378659963607788,1.3822300434112549
2025-05-06,1.3821899890899658,1.384369969367981,1.3772799968719482,1.3821899890899658
2025-05-07,1.3769400119781494,1.3805700540542603,1.376670002937317,1.3769400119781494
2025-05-08,1.3834199905395508,1.3917800188064575,1.3811999559402466,1.3834199905395508
2025-05-09,1.392449975013733,1.3941099643707275,1.3907400369644165,1.392449975013733
2025-05-12,1.3924000263214111,1.400730013847351,1.391700029373169,1.3924000263214111
2025-05-13,1.397420048713684,1.4014999866485596,1.3957799673080444,1.397420048713684
2025-05-14,1.3932000398635864,1.397670030593872,1.390339970588684,1.3932000398635864
2025-05-15,1.3978999853134155,1.4002599716186523,1.3960000276565552,1.3978999853134155
2025-05-16,1.3954700231552124,1.3991299867630005,1.3933000564575195,1.3954700231552124
2025-05-19,1.395259976387024,1.3971999883651733,1.3918100595474243,1.395259976387024
2025-05-20,1.3956899642944336,1.396630048751831,1.3917800188064575,1.3956899642944336
2025-05-21,1.3909300565719604,1.3909900188446045,1.3820500373840332,1.3909300565719604
2025-05-22,1.386080026626587,1.3885899782180786,1.3845700025558472,1.386080026626587
2025-05-23,1.3858000040054321,1.3857799768447876,1.3752599954605103,1.3858000040054321
2025-05-26,1.3737200498580933,1.3736300468444824,1.3685799837112427,1.3737200498580933
2025-05-27,1.373579978942871,1.377750039100647,1.3720999956130981,1.373579978942871
2025-05-28,1.38100004196167,1.3842500448226929,1.380079984664917,1.38100004196167
2025-05-29,1.3851100206375122,1.3860399723052979,1.3785500526428223,1.3851100206375122
2025-05-30,1.3805700540542603,1.3829400539398193,1.3743799924850464,1.3805700540542603
2025-06-02,1.3726199865341187,1.3727500438690186,1.367400050163269,1.3726199865341187
2025-06-03,1.3710700273513794,1.374150037765503,1.370300054550171,1.3710700273513794
2025-06-04,1.371500015258789,1.3730900287628174,1.3663500547409058,1.371500015258789
2025-06-05,1.3679100275039673,1.3683300018310547,1.363510012626648,1.3679100275039673
2025-06-06,1.36667001247406,1.3703999519348145,1.3659000396728516,1.36667001247406
2025-06-09,1.3690600395202637,1.3706899881362915,1.3668999671936035,1.3690600395202637
2025-06-10,1.3698899745941162,1.3728200197219849,1.3667900562286377,1.3698899745941162
2025-06-11,1.3668299913406372,1.3687900304794312,1.3649799823760986,1.3668299913406372
2025-06-12,1.366569995880127,1.367400050163269,1.3609100580215454,1.366569995880127
2025-06-13,1.3596500158309937,1.364959955215454,1.3573999404907227,1.3596500158309937
2025-06-16,1.3583999872207642,1.360610008239746,1.3540600538253784,1.3583999872207642
2025-06-17,1.357450008392334,1.3599799871444702,1.3555999994277954,1.357450008392334
2025-06-18,1.3683600425720215,1.3693599700927734,1.3634099960327148,1.3683600425720215
2025-06-19,1.3696000576019287,1.3744299411773682,1.3694499731063843,1.3696000576019287
2025-06-20,1.3695499897003174,1.3744100332260132,1.3687000274658203,1.3695499897003174
2025-06-23,1.3739299774169922,1.3797500133514404,1.3725999593734741,1.3739299774169922
2025-06-24,1.3728599548339844,1.3733199834823608,1.3679800033569336,1.3728599548339844
2025-06-25,1.3726600408554077,1.3754299879074097,1.3716000318527222,1.3726600408554077
2025-06-26,1.3711999654769897,1.3721799850463867,1.3625999689102173,1.3711999654769897
2025-06-27,1.3643100261688232,1.3666800260543823,1.3627599477767944,1.3643100261688232
2025-06-30,1.3681399822235107,1.369729995727539,1.361840009689331,1.3681399822235107
2025-07-01,1.3605400323867798,1.3664699792861938,1.3590799570083618,1.3605400323867798
2025-07-02,1.3644299507141113,1.365839958190918,1.3621000051498413,1.3644299507141113
2025-07-03,1.3587100505828857,1.3623299598693848,1.3558100461959839,1.3587100505828857
2025-07-04,1.357300043106079,1.3611700534820557,1.3565700054168701,1.357300043106079
2025-07-07,1.3603299856185913,1.3683799505233765,1.3596899509429932,1.3603299856185913
2025-07-08,1.366529941558838,1.3689199686050415,1.3638399839401245,1.366529941558838
2025-07-09,1.3668400049209595,1.3708000183105469,1.3665800094604492,1.3668400049209595
2025-07-10,1.368399977684021,1.3707900047302246,1.3661999702453613,1.368399977684021
2025-07-11,1.365630030632019,1.3724499940872192,1.365399956703186,1.365630030632019
2025-07-14,1.368399977684021,1.370129942893982,1.366919994354248,1.368399977684021
2025-07-15,1.3704700469970703,1.3728400468826294,1.367210030555725,1.3704700469970703
2025-07-16,1.3716399669647217,1.3755099773406982,1.3679499626159668,1.3716399669647217
2025-07-17,1.3689299821853638,1.377269983291626,1.368899941444397,1.3689299821853638
2025-07-18,1.3735899925231934,1.3741799592971802,1.369570016860962,1.3735899925231934
2025-07-21,1.3724000453948975,1.3733700513839722,1.367840051651001,1.3724000453948975
2025-07-22,1.3675800561904907,1.3694599866867065,1.361590027809143,1.3675800561904907
2025-07-23,1.3604300022125244,1.3628699779510498,1.3575199842453003,1.3604300022125244
2025-07-24,1.3601499795913696,1.3644100427627563,1.3595000505447388,1.3601499795913696
2025-07-25,1.3640600442886353,1.3715800046920776,1.3638399839401245,1.3640600442886353
2025-07-28,1.37021005153656,1.3741799592971802,1.3688700199127197,1.37021005153656
2025-07-29,1.3734300136566162,1.3787200450897217,1.3730700016021729,1.3734300136566162
2025-07-30,1.3773900270462036,1.381790041923523,1.3759000301361084,1.3773900270462036
2025-07-31,1.3825199604034424,1.3852900266647339,1.3813300132751465,1.3825199604034424
2025-08-01,1.385699987411499,1.387869954109192,1.376289963722229,1.385699987411499
2025-08-04,1.3778300285339355,1.3793400526046753,1.3758699893951416,1.3778300285339355
2025-08-05,1.3767999410629272,1.3809499740600586,1.3761999607086182,1.3767999410629272
2025-08-06,1.3770699501037598,1.3779000043869019,1.3739500045776367,1.3770699501037598
2025-08-07,1.37391996383667,1.3772300481796265,1.3722399473190308,1.37391996383667
2025-08-08,1.3732500076293945,1.3761600255966187,1.3725500106811523,1.3732500076293945
2025-08-11,1.3752700090408325,1.379480004310608,1.3743000030517578,1.3752700090408325
2025-08-12,1.377369999885559,1.3805500268936157,1.3754500150680542,1.377369999885559
2025-08-13,1.376960039138794,1.378059983253479,1.375100016593933,1.376960039138794
2025-08-14,1.3752100467681885,1.3812400102615356,1.3743000030517578,1.3752100467681885
2025-08-15,1.381309986114502,1.3814300298690796,1.378600001335144,1.381309986114502
2025-08-18,1.381500005722046,1.3830100297927856,1.3782600164413452,1.381500005722046
2025-08-19,1.380210041999817,1.385990023612976,1.380079984664917,1.380210041999817
2025-08-20,1.3866000175476074,1.3882100582122803,1.3854000568389893,1.3866000175476074
2025-08-21,1.387279987335205,1.3904099464416504,1.3870999813079834,1.387279987335205
2025-08-22,1.3900400400161743,1.3924299478530884,1.3830000162124634,1.3900400400161743
2025-08-25,1.3828799724578857,1.3842899799346924,1.3817100524902344,1.3828799724578857
2025-08-26,1.3859299421310425,1.386639952659607,1.3822699785232544,1.3859299421310425
2025-08-27,1.3833400011062622,1.3857300281524658,1.382159948348999,1.3833400011062622
2025-08-28,1.3781399726867676,1.378730058670044,1.3750799894332886,1.3781399726867676
2025-08-29,1.3749799728393555,1.3778200149536133,1.3727400302886963,1.3749799728393555
2025-09-01,1.3738399744033813,1.3761500120162964,1.3732000589370728,1.3738399744033813
2025-09-02,1.3747400045394897,1.3814200162887573,1.374500036239624,1.3747400045394897
2025-09-03,1.3784500360488892,1.3805999755859375,1.378290057182312,1.3784500360488892
2025-09-04,1.3793100118637085,1.3844599723815918,1.3791899681091309,1.3793100118637085
2025-09-05,1.381500005722046,1.3837499618530273,1.3757100105285645,1.381500005722046
2025-09-08,1.3833999633789062,1.3843200206756592,1.3788199424743652,1.3833999633789062
2025-09-09,1.3795000314712524,1.3837000131607056,1.3793200254440308,1.3795000314712524
2025-09-10,1.384660005569458,1.3863199949264526,1.3830699920654297,1.384660005569458
2025-09-11,1.3860499858856201,1.3889100551605225,1.3828999996185303,1.3860499858856201
2025-09-12,1.383370041847229,1.3860299587249756,1.383239984512329,1.383370041847229
2025-09-15,1.3839000463485718,1.3844900131225586,1.3794699907302856,1.3839000463485718
2025-09-16,1.3774000406265259,1.377750039100647,1.373669981956482,1.3774000406265259
2025-09-17,1.3738800287246704,1.3769099712371826,1.3736000061035156,1.3738800287246704
2025-09-18,1.3769899606704712,1.380929946899414,1.3765900135040283,1.3769899606704712
2025-09-19,1.3791799545288086,1.382449984550476,1.3769899606704712,1.3791799545288086
2025-09-22,1.3782000541687012,1.3818199634552002,1.378119945526123,1.3782000541687012
2025-09-23,1.3824900388717651,1.3844200372695923,1.381160020828247,1.3824900388717651
2025-09-24,1.3839099407196045,1.3896000385284424,1.383739948272705,1.3839099407196045
2025-09-25,1.3896000385284424,1.392930030822754,1.3882999420166016,1.3896000385284424
2025-09-26,1.3940999507904053,1.3957699537277222,1.3933000564575195,1.3940999507904053
2025-09-29,1.39382004737854,1.3938299417495728,1.3904199600219727,1.39382004737854
2025-09-30,1.3916200399398804,1.3933700323104858,1.389639973640442,1.3916200399398804
2025-10-01,1.3923499584197998,1.3955299854278564,1.3906899690628052,1.3923499584197998
2025-10-02,1.3939499855041504,1.3985400199890137,1.3931599855422974,1.3939499855041504
2025-10-03,1.396090030670166,1.3968499898910522,1.3945000171661377,1.396090030670166
2025-10-06,1.3964999914169312,1.396720051765442,1.3940999507904053,1.3964999914169312
